Project_ID,Project_Type,Area,Floor_Count,Structure_Type,Contract_Type,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Delay,Labor_Total,Equipment_Count,Resource_Utilization,Change_Order_Count,Change_Cost_Ratio,Defect_Count,Defect_Severity,Repair_Cost,Accident_Count,Risk_Level,Temperature,Rainfall
P088582,Remodeling,10894,8,Steel,Turnkey,46940692612,62509230486,0.331664,250,281,0.126896,38,1,0.4133,3,0.0518,2,0.5674,136400149,2,0.2277,13.0,137.9
P088583,Building,6605,21,Masonry,DBB,38309700128,42976319629,0.121813,224,254,0.134363,46,5,0.9082,0,0.0019,4,0.1969,137539761,0,0.0674,12.6,76.4
P088584,Building,6320,24,Steel,Design-Build,35487638235,40912562516,0.152868,246,277,0.129044,53,2,0.6497,1,0.0187,5,0.2459,69204204,1,0.1546,24.5,26.7
P088585,Infrastructure,5288,1,RC,Design-Build,14804841608,16746925925,0.131179,115,119,0.041307,24,2,0.7693,0,0.0096,3,0.199,26643118,0,0.1282,29.1,128.3
P088586,Remodeling,2281,4,RC,DBB,7953918304,10841866731,0.363085,126,159,0.269215,35,3,0.8589,1,0.0166,6,0.1307,14464965,3,0.2613,22.2,9.0
P088587,Remodeling,3716,1,Composite,CM-at-Risk,16112415626,20225528637,0.255276,153,183,0.198997,43,3,0.7074,2,0.0338,8,0.3137,164440488,1,0.2423,7.8,1.9
P088588,Building,65043,28,SRC,Turnkey,218431978605,256654735245,0.174987,491,532,0.083962,126,7,0.8226,2,0.052,6,0.1829,680313820,0,0.1223,16.9,7.6
P088589,Infrastructure,32784,5,RC,DBB,62740539616,81922706717,0.305738,281,328,0.167573,122,4,0.6219,2,0.0241,6,0.3475,630870750,2,0.2557,25.5,160.9
P088590,Building,15463,6,Steel,DBB,27244015418,32790433808,0.203583,186,205,0.106425,44,4,0.555,2,0.035,3,0.3272,28565359,0,0.169,9.1,54.0
P088591,Building,13033,15,RC,CM-at-Risk,48537663358,52303991883,0.077596,257,295,0.148083,65,4,0.7813,0,0.0008,2,0.4003,145557325,0,0.1346,16.8,29.8
P088592,Remodeling,19884,13,RC,DBB,76268339903,96627868166,0.266946,381,455,0.196619,91,3,0.5812,1,0.0135,4,0.1502,103924952,2,0.209,16.5,5.1
P088593,Remodeling,4390,1,RC,CM-at-Risk,10556122493,12140163678,0.150059,127,130,0.030947,36,3,0.8248,2,0.0229,2,0.135,6805830,1,0.0997,0.9,17.6
P088594,Remodeling,7944,5,Steel,CM-at-Risk,23138766868,30826136245,0.332229,134,154,0.151517,68,2,0.8215,5,0.0578,7,0.5996,453513587,1,0.2875,34.1,90.5
P088595,Building,30421,15,RC,Design-Build,154417827078,193927326732,0.255861,360,427,0.186403,142,15,0.6004,2,0.022,4,0.3295,642887067,3,0.2041,2.6,44.7
P088596,Building,13568,1,Steel,Design-Build,21797387798,27641638022,0.268117,191,220,0.154588,45,1,0.4472,2,0.0258,5,0.3641,121792172,3,0.282,26.7,114.2
P088597,Remodeling,3762,23,RC,DBB,15177486779,20394125582,0.343709,112,138,0.239192,28,2,0.6188,2,0.0257,5,0.6644,185495362,1,0.1601,11.8,99.9
P088598,Building,38661,12,Composite,Design-Build,94169801721,112227237880,0.191754,397,446,0.12531,134,13,0.5356,1,0.0167,1,0.1207,35450991,3,0.2536,13.2,44.0
P088599,Building,6864,13,SRC,DBB,31978578405,39504928704,0.235356,199,233,0.174509,36,2,0.4,2,0.0266,5,0.4246,266002353,1,0.2618,9.7,1.2
P088600,Infrastructure,14125,5,RC,CM-at-Risk,66714094373,75053022599,0.124995,358,425,0.18843,98,10,0.8883,0,0.0041,3,0.3157,131988438,1,0.1747,23.9,5.2
P088601,Building,13633,19,RC,Design-Build,51868724577,65209775488,0.257208,198,250,0.264393,95,9,0.8233,1,0.0158,5,0.1827,174973211,2,0.2581,29.1,102.5
P088602,Building,20529,14,RC,Turnkey,117793425791,139589096745,0.185033,495,587,0.187691,94,8,0.5661,1,0.0177,2,0.6423,205942924,1,0.1957,11.1,26.0
P088603,Infrastructure,17139,4,Masonry,Design-Build,81662500459,107624969254,0.317924,407,507,0.24657,41,3,0.8122,1,0.0127,0,0.1925,0,4,0.3193,35.9,54.4
P088604,Building,25481,2,Steel,Design-Build,68754834228,91626473608,0.332655,366,497,0.359697,116,5,0.6374,1,0.0113,5,0.2943,177813592,3,0.3381,-0.9,17.2
P088605,Remodeling,9146,15,Masonry,CM-at-Risk,19505620313,26315890611,0.349144,192,235,0.226095,60,6,0.7735,4,0.0491,7,0.2888,43738517,1,0.1649,12.4,88.3
P088606,Infrastructure,8307,1,Concrete,CM-at-Risk,13384311908,14853226755,0.109749,126,131,0.043191,71,5,0.8843,0,0.0029,2,0.1011,4476459,3,0.1585,4.9,35.8
P088607,Remodeling,18325,12,SRC,DBB,73536060802,103330372412,0.405166,300,401,0.337723,58,6,0.7269,2,0.0293,4,0.4308,548585897,2,0.261,28.8,90.8
P088608,Remodeling,5296,4,RC,DBB,18270242754,24935410013,0.36481,163,204,0.253139,57,4,0.8574,1,0.0141,4,0.5016,48635123,2,0.2659,11.1,155.5
P088609,Building,9300,17,SRC,DBB,33205798267,39111648723,0.177856,260,302,0.161904,38,3,0.8366,1,0.0115,0,0.2745,0,1,0.1747,21.0,186.6
P088610,Building,55625,15,Steel,Turnkey,256793362291,296844139040,0.155965,575,607,0.055984,90,3,0.7856,2,0.0281,1,0.3483,143573341,1,0.1267,11.8,47.4
P088611,Remodeling,2135,10,SRC,Design-Build,9315957136,12821458646,0.37629,90,111,0.242049,27,2,0.819,3,0.0501,0,0.1833,0,1,0.2386,18.8,143.0
P088612,Remodeling,4518,7,Composite,DBB,13233071969,17924420944,0.354517,103,122,0.186892,24,2,0.6601,4,0.0467,4,0.1535,14276371,2,0.185,14.2,14.8
P088613,Building,22984,15,Composite,DBB,71327992364,82067562862,0.150566,375,429,0.146613,104,3,0.8022,1,0.0108,1,0.2405,24388302,1,0.1954,18.2,86.5
P088614,Remodeling,5225,21,SRC,Design-Build,29349376373,45491533378,0.55,191,276,0.45,28,1,0.941,2,0.0376,4,0.6633,195372474,6,0.4146,5.8,1.5
P088615,Building,8218,8,SRC,Design-Build,25084951195,26442423328,0.054115,159,162,0.020845,70,8,0.5139,0,0.0002,3,0.1135,32679244,0,0.0663,12.7,42.3
P088616,Building,16189,6,RC,Design-Build,28417553655,39155524149,0.377864,233,284,0.219485,42,4,0.7926,6,0.0983,1,0.1837,6257198,2,0.2788,28.9,89.5
P088617,Remodeling,9545,12,Composite,CM-at-Risk,26836215489,38616079622,0.438954,193,267,0.385526,63,4,0.6527,4,0.0579,9,0.5279,629739768,1,0.312,10.4,72.0
P088618,Building,18020,19,Steel,Turnkey,92995404035,106206517123,0.142062,258,284,0.103512,57,6,0.7957,2,0.0271,4,0.3596,424978963,1,0.1724,23.2,32.5
P088619,Infrastructure,54557,1,SRC,DBB,146255964902,178276953345,0.218938,549,630,0.147809,175,15,0.8195,2,0.0279,4,0.3174,592860233,0,0.1313,23.1,21.8
P088620,Building,14861,17,RC,CM-at-Risk,86606301302,115580959040,0.334556,333,372,0.119537,55,6,0.6566,6,0.1159,4,0.4582,210608907,0,0.2028,17.8,26.1
P088621,Building,11848,14,Composite,CM-at-Risk,32973460049,38581718027,0.170084,252,299,0.189042,65,2,0.675,1,0.0195,5,0.3067,198891479,1,0.114,15.2,24.1
P088622,Building,30601,6,Steel,Turnkey,91444506999,111929173900,0.224012,379,455,0.201252,109,6,0.6944,1,0.0107,3,0.3439,334446768,2,0.2135,17.3,13.4
P088623,Building,12463,10,RC,DBB,27022457434,32653099867,0.208369,152,172,0.134355,75,6,0.8891,2,0.0257,8,0.5483,225203282,1,0.1788,9.8,60.4
P088624,Infrastructure,30345,2,RC,DBB,124313239888,158840745013,0.277746,282,352,0.250094,63,4,0.8804,3,0.0279,4,0.2071,305916153,1,0.2007,24.2,0.6
P088625,Infrastructure,93286,9,Concrete,Design-Build,477381859497,634753653771,0.329656,635,748,0.178038,167,12,0.9092,5,0.0771,3,0.3168,1841459869,2,0.2243,12.3,9.9
P088626,Building,6783,5,RC,CM-at-Risk,22670093387,25102775768,0.107308,210,230,0.098723,41,4,0.6704,1,0.0152,2,0.3348,67102037,1,0.1559,18.7,31.4
P088627,Building,7030,1,RC,CM-at-Risk,32294132019,37077022147,0.148104,159,164,0.035292,45,3,0.8463,4,0.0379,9,0.2851,316010236,2,0.2145,11.2,15.6
P088628,Building,25103,13,RC,CM-at-Risk,132601705874,150963196688,0.138471,539,557,0.033752,93,8,0.6195,3,0.0249,6,0.4984,1967221872,1,0.1611,20.0,40.2
P088629,Building,12649,14,Concrete,Turnkey,40925707744,52563505700,0.284364,171,223,0.305256,69,6,0.6661,1,0.0183,4,0.1495,115239277,3,0.2647,25.1,39.6
P088630,Building,7735,19,Concrete,Turnkey,37598431947,51781199650,0.377217,156,188,0.207443,77,4,0.6636,4,0.059,5,0.5462,180757178,3,0.3892,17.9,78.2
P088631,Building,45241,6,Concrete,Design-Build,109486056614,134124360850,0.225036,470,558,0.187599,107,4,0.6083,2,0.0414,4,0.6174,1224856504,1,0.1947,1.8,59.4
P088632,Building,4069,20,Composite,DBB,20643247721,23755671466,0.150772,131,143,0.095574,23,1,0.7485,1,0.0216,4,0.0838,29431494,0,0.1679,15.8,43.0
P088633,Building,9292,12,Concrete,Design-Build,49512987709,55771132277,0.126394,183,209,0.14737,85,6,0.6876,0,0.0052,0,0.2507,0,0,0.17,23.7,3.1
P088634,Building,24176,1,Steel,Turnkey,66196822714,77125587159,0.165095,369,442,0.199423,75,8,0.703,1,0.0135,7,0.5227,1110213439,1,0.2035,20.2,19.1
P088635,Building,13796,23,Concrete,Design-Build,54651471566,64070488735,0.172347,189,229,0.212413,83,8,0.8192,0,0.0159,4,0.1797,111907291,1,0.1671,8.9,90.5
P088636,Building,12709,4,RC,Design-Build,24030323974,26990523463,0.123186,156,159,0.02539,42,1,0.4676,1,0.0142,4,0.5948,262634970,0,0.1291,11.3,29.6
P088637,Building,3244,9,RC,Turnkey,10656855004,12941610118,0.214393,112,140,0.258138,47,3,0.7653,1,0.0113,2,0.2162,20077696,1,0.2284,12.8,34.6
P088638,Building,12670,10,Composite,Design-Build,63160208275,81342137431,0.28787,263,322,0.225503,53,4,0.7884,3,0.0611,2,0.5503,327383797,1,0.2803,14.3,63.5
P088639,Building,21458,16,Concrete,DBB,76530155078,100860775040,0.317922,296,361,0.222518,77,8,0.4815,2,0.0395,1,0.1116,35657572,2,0.2467,12.5,30.7
P088640,Remodeling,4313,11,RC,Design-Build,13747713663,18035625554,0.3119,99,117,0.190761,43,4,0.7878,3,0.0534,1,0.2173,4045572,1,0.2633,6.5,3.9
P088641,Building,3861,12,Concrete,Design-Build,11228521758,13136303747,0.169905,141,173,0.228858,52,5,0.8422,0,0.0009,4,0.1401,11954206,2,0.1887,14.3,30.2
P088642,Building,22621,13,Masonry,DBB,90087696920,102864744886,0.141829,385,428,0.112994,132,10,0.4359,0,0.0083,4,0.2433,176358294,0,0.1365,12.0,49.0
P088643,Building,10752,10,RC,CM-at-Risk,53678315906,58956021604,0.098321,307,329,0.071869,42,2,0.6534,0,0.0073,5,0.1491,50513937,0,0.1462,8.9,12.8
P088644,Remodeling,23698,9,Concrete,Turnkey,86919674405,123292081356,0.41846,281,332,0.184139,102,8,0.4885,6,0.063,11,0.2829,521382794,2,0.281,26.7,43.2
P088645,Building,3727,15,Composite,DBB,21643165379,25475347527,0.177062,131,153,0.171361,42,3,0.6203,1,0.0117,3,0.3395,109762044,2,0.199,22.3,18.4
P088646,Remodeling,5705,9,SRC,DBB,15063523835,21547165764,0.43042,145,163,0.12827,33,3,0.5604,7,0.0716,13,0.25,180068644,1,0.1775,9.5,50.2
P088647,Building,12115,25,RC,Design-Build,40356368987,52076867450,0.290425,271,301,0.112748,69,3,0.7223,5,0.1,5,0.1527,95018587,1,0.2155,24.3,45.3
P088648,Remodeling,5211,5,SRC,Design-Build,18455177389,26487387333,0.435228,120,148,0.238971,31,3,0.8701,3,0.047,5,0.4207,127676188,4,0.284,10.7,14.7
P088649,Infrastructure,30931,5,Composite,Turnkey,129530167407,155648500832,0.201639,447,484,0.083658,110,3,0.5967,2,0.0391,5,0.4433,947331709,1,0.1881,17.6,16.8
P088650,Infrastructure,79909,4,Steel,DBB,251307534428,332578129294,0.323391,401,489,0.22184,135,6,0.8628,3,0.0466,1,0.1898,157116711,1,0.2229,5.3,79.7
P088651,Building,6906,13,Composite,DBB,14086014562,16854141799,0.196516,171,199,0.167062,59,6,0.5781,1,0.0249,6,0.2336,35306226,0,0.1632,6.1,4.4
P088652,Remodeling,4168,4,Composite,CM-at-Risk,11427982514,14911517283,0.304825,128,153,0.200602,32,3,0.7766,3,0.0441,2,0.2554,17158901,0,0.1765,1.4,76.8
P088653,Infrastructure,43381,5,Steel,DBB,138577893234,207474802991,0.497171,470,595,0.266129,91,5,0.6943,5,0.0736,2,0.5388,554680532,1,0.2693,19.7,184.1
P088654,Infrastructure,12308,1,RC,Design-Build,28829407871,34265163895,0.188549,221,266,0.204035,84,5,0.6658,0,0.0015,2,0.4918,138198040,1,0.1986,20.8,0.3
P088655,Infrastructure,3080,1,RC,Design-Build,8154513834,9000291854,0.103719,114,118,0.042514,17,1,0.887,1,0.0172,6,0.3998,69958744,0,0.1121,16.2,36.2
P088656,Building,8810,4,Steel,Design-Build,28923337972,33429709721,0.155804,155,181,0.170888,57,4,0.5786,1,0.0259,8,0.093,31819276,0,0.1584,13.2,1.0
P088657,Remodeling,4664,11,RC,Design-Build,9422570554,12438952107,0.320123,90,109,0.214169,46,3,0.6791,1,0.0115,5,0.4876,80687510,3,0.2519,32.0,45.2
P088658,Building,7410,21,RC,Design-Build,39641736063,43913410615,0.107757,230,264,0.148315,73,5,0.7814,0,0.003,4,0.1391,103613801,0,0.1168,15.8,12.6
P088659,Building,40930,30,Masonry,DBB,226009314450,297471425595,0.316191,593,778,0.312715,134,9,0.8324,3,0.0513,9,0.3689,1796833466,1,0.2347,10.7,9.2
P088660,Infrastructure,22361,1,Concrete,DBB,101333835536,118155353568,0.166001,411,454,0.105565,92,5,0.7119,1,0.0123,6,0.3018,244128424,0,0.1117,11.9,88.5
P088661,Building,13355,8,RC,DBB,44042800429,52541123028,0.192956,201,211,0.052804,49,5,0.9168,4,0.0615,7,0.2895,436451718,0,0.139,20.1,34.5
P088662,Remodeling,2336,11,Composite,Design-Build,11077064806,14677720106,0.325055,140,164,0.173881,17,1,0.5931,1,0.017,5,0.3527,71236923,4,0.2922,6.7,5.2
P088663,Building,17578,10,Composite,Design-Build,79663253284,95915034933,0.204006,366,406,0.10967,87,9,0.6296,2,0.0217,5,0.1521,113346674,2,0.1537,6.6,12.9
P088664,Infrastructure,4330,1,Steel,Design-Build,8691262911,10366260481,0.192722,118,129,0.098445,32,1,0.7197,2,0.0267,4,0.3318,50489523,0,0.1453,3.8,99.9
P088665,Infrastructure,74931,2,SRC,DBB,298578919874,387896713701,0.299143,449,530,0.181715,149,8,0.8652,3,0.0487,4,0.5829,949504438,2,0.2573,27.9,15.8
P088666,Infrastructure,70804,1,Composite,DBB,185553082912,269673758603,0.453351,481,638,0.328302,147,12,0.4,2,0.0294,3,0.6066,1057115451,3,0.2566,9.9,4.0
P088667,Building,5218,13,Masonry,DBB,24715064324,32117127228,0.299496,129,155,0.205433,39,2,0.8085,3,0.044,3,0.4971,56086135,2,0.2362,8.3,1.5
P088668,Building,11270,6,RC,Turnkey,31934253469,39895494793,0.249301,261,324,0.24291,84,9,0.7886,1,0.0248,6,0.5028,335015878,2,0.1923,4.4,10.2
P088669,Remodeling,3548,1,Steel,DBB,16116773671,20784803763,0.289638,122,145,0.193698,18,1,0.8651,3,0.0411,5,0.3244,89019041,0,0.1972,6.0,8.3
P088670,Remodeling,7885,17,RC,DBB,18441513514,24964147753,0.353693,145,173,0.195165,81,8,0.6997,3,0.0551,2,0.5483,24490533,2,0.2049,24.6,18.8
P088671,Building,20702,19,Steel,DBB,50339545720,67963168978,0.350095,268,314,0.172813,71,2,0.5044,4,0.0525,9,0.4459,205869002,3,0.2932,10.3,1.4
P088672,Building,7068,17,RC,Design-Build,24799519408,31456652798,0.268438,210,258,0.229578,77,4,0.729,3,0.0511,5,0.0792,11527311,0,0.2295,10.3,99.9
P088673,Remodeling,6124,6,Concrete,Design-Build,24820454727,32578981388,0.312586,211,275,0.307507,57,3,0.6794,2,0.0279,2,0.3182,35444320,0,0.1662,5.3,7.9
P088674,Infrastructure,25317,3,SRC,Design-Build,106239821223,124951522215,0.176127,284,305,0.075616,100,6,0.5199,3,0.0288,2,0.5765,477066295,0,0.1078,10.0,5.3
P088675,Building,9342,17,RC,Design-Build,24833300141,27879501736,0.122666,231,255,0.105111,40,3,0.5852,0,0.0064,3,0.1647,24204850,1,0.1329,27.9,8.6
P088676,Building,4491,20,SRC,DBB,25352028197,33571941651,0.324231,185,225,0.219827,38,1,0.538,1,0.0184,5,0.4054,74249959,3,0.3223,17.5,6.0
P088677,Infrastructure,52805,2,SRC,Turnkey,137424815966,188133061384,0.368989,534,682,0.277336,184,15,0.8854,3,0.05,2,0.2719,197394198,1,0.2329,19.0,104.6
P088678,Infrastructure,31351,3,Composite,DBB,145697796211,191716008050,0.315847,491,566,0.153986,141,12,0.9792,2,0.0406,4,0.1236,355402763,3,0.2141,26.7,240.6
P088679,Building,15448,18,SRC,Design-Build,46564999264,54825956088,0.177407,291,334,0.150923,52,1,0.6322,2,0.0214,3,0.3823,158235451,2,0.2316,23.7,11.9
P088680,Building,48268,8,Composite,DBB,144169981320,160091249037,0.110434,543,574,0.058409,89,8,0.8028,1,0.0194,3,0.1555,83872930,2,0.1898,10.1,8.5
P088681,Building,15171,11,RC,Design-Build,32412258577,42073153605,0.298063,215,262,0.22205,85,8,0.6658,1,0.0207,3,0.3939,104943722,3,0.2407,2.4,59.6
P088682,Building,4196,10,SRC,Design-Build,8703747200,9667852573,0.110769,96,96,0.007774,35,3,0.7076,1,0.0208,1,0.7682,15296826,0,0.1285,11.2,24.3
P088683,Building,28076,26,Concrete,Design-Build,133844903040,144600947138,0.080362,292,299,0.025314,87,6,0.8367,2,0.0244,5,0.2582,243315826,0,0.0959,14.7,26.9
P088684,Building,47608,5,RC,DBB,205604083635,232512312476,0.130874,567,614,0.083272,151,12,0.8032,2,0.0228,4,0.3596,814338309,0,0.131,11.6,1.0
P088685,Building,24964,22,RC,Turnkey,66720908329,79978352813,0.1987,321,362,0.129475,86,7,0.8811,5,0.0468,3,0.3034,68789353,0,0.144,8.6,16.3
P088686,Building,15525,11,Composite,Turnkey,70122550188,80477126438,0.147664,255,290,0.137295,93,3,0.8224,2,0.0201,4,0.2465,201390299,0,0.1486,16.1,0.5
P088687,Building,2702,1,RC,DBB,11742358380,12745766388,0.085452,129,140,0.089218,29,2,0.7313,0,0.0051,2,0.1234,3808559,0,0.1239,1.9,0.0
P088688,Building,38277,8,RC,Design-Build,198118273900,226193416376,0.141709,492,547,0.112161,159,17,0.6372,1,0.0192,3,0.2724,519254099,1,0.1586,20.6,19.3
P088689,Building,17918,12,RC,Design-Build,61779255949,75789246716,0.226775,327,372,0.140194,50,1,0.8065,3,0.0561,4,0.3124,293637120,0,0.1821,21.9,1.8
P088690,Building,16819,20,SRC,DBB,40251564566,57419983897,0.426528,272,378,0.390498,93,8,0.7496,4,0.076,7,0.2045,178647070,1,0.2226,16.4,12.7
P088691,Building,30968,13,RC,Design-Build,58506205771,69696044180,0.191259,327,376,0.15104,75,5,0.6602,0,0.0026,1,0.1459,26361397,4,0.2906,13.1,31.0
P088692,Building,121627,16,RC,CM-at-Risk,597601722382,689021041066,0.152977,1136,1259,0.108986,273,23,0.7927,1,0.0172,3,0.4522,3271271058,1,0.1306,11.1,15.7
P088693,Remodeling,5589,8,Steel,Design-Build,11701540943,13490168282,0.152854,113,124,0.098477,53,5,0.7102,1,0.0162,3,0.6308,95254462,0,0.1755,24.4,3.0
P088694,Building,12012,17,SRC,Design-Build,32176050242,37540698746,0.166728,238,262,0.104537,101,7,0.7041,1,0.0185,3,0.3198,37210353,2,0.2236,18.6,105.3
P088695,Infrastructure,17861,3,RC,DBB,84582320296,126951972837,0.500928,292,399,0.368835,91,7,0.4297,2,0.0468,6,0.2461,355830061,3,0.337,4.4,10.4
P088696,Building,41963,20,RC,Design-Build,128599183960,152696613447,0.187384,404,450,0.115982,178,17,0.8124,3,0.0576,7,0.7083,2905543385,1,0.2287,25.2,18.6
P088697,Remodeling,6410,8,Steel,Design-Build,16453245292,22774582133,0.3842,166,212,0.283128,41,3,0.5711,3,0.041,8,0.2551,48494580,2,0.3002,16.3,47.8
P088698,Remodeling,3484,10,Steel,DBB,7145765464,8616342559,0.205797,100,115,0.158717,35,1,0.6463,1,0.0143,3,0.3817,24776873,0,0.1526,13.6,48.7
P088699,Building,8115,19,Composite,CM-at-Risk,24647762554,33464070037,0.357692,201,277,0.38247,79,4,0.8645,2,0.0213,2,0.4702,42569741,3,0.3129,21.7,85.1
P088700,Infrastructure,36537,2,SRC,Design-Build,150102780569,189385128552,0.261703,325,375,0.154941,65,3,0.7934,3,0.0533,3,0.5364,586746512,2,0.2292,12.8,89.5
P088701,Building,57756,21,Composite,DBB,194233138050,256762612182,0.32193,603,674,0.118033,222,13,0.7888,4,0.0572,4,0.3535,1006752850,3,0.27,6.9,113.6
P088702,Infrastructure,29469,3,Composite,DBB,49270758004,65535675740,0.330113,221,262,0.185843,132,12,0.8745,2,0.04,4,0.2714,117811883,4,0.3041,17.1,54.1
P088703,Remodeling,5525,15,Composite,Turnkey,19630490727,25954237379,0.322139,189,221,0.170228,58,5,0.8582,3,0.0466,6,0.447,234904817,2,0.2473,20.1,78.3
P088704,Remodeling,14580,14,Composite,Design-Build,69334794717,96187398028,0.387289,294,347,0.183399,105,9,0.7276,4,0.0729,5,0.2742,112210924,2,0.2693,15.0,42.9
P088705,Building,14165,12,RC,Turnkey,27495830324,34961250711,0.271511,137,148,0.085549,73,8,0.4182,5,0.0696,3,0.5629,181317789,0,0.1426,12.5,22.7
P088706,Remodeling,1907,11,SRC,CM-at-Risk,6311843547,8980680353,0.42283,97,103,0.06428,28,2,0.6963,5,0.0991,4,0.3288,28290727,0,0.1448,12.3,37.4
P088707,Building,20586,8,Steel,Design-Build,76393028656,80452095840,0.053134,383,400,0.046682,56,4,0.8229,0,0.0009,3,0.4446,226322450,1,0.1272,6.0,10.8
P088708,Remodeling,1563,7,RC,Design-Build,6524884651,7619473200,0.167756,93,108,0.161846,29,2,0.8716,1,0.0094,2,0.1849,7484803,1,0.1966,22.4,96.2
P088709,Remodeling,7784,7,RC,DBB,26485032216,34597927284,0.30632,236,273,0.159384,44,1,0.6949,3,0.0513,3,0.3966,134533629,0,0.1697,22.0,41.2
P088710,Remodeling,9214,5,Masonry,DBB,38046572070,58972186708,0.55,189,241,0.276619,64,5,0.7815,5,0.0826,9,0.2934,131338885,5,0.4108,-1.0,23.2
P088711,Building,27350,29,Masonry,CM-at-Risk,105458571596,128231295546,0.21594,351,402,0.145623,133,15,0.5829,4,0.0515,3,0.1092,138445013,1,0.189,16.4,18.9
P088712,Remodeling,13411,12,Steel,Design-Build,38049964873,57665596914,0.515523,258,285,0.10752,46,3,0.5155,7,0.1035,4,0.3484,161282488,2,0.2507,16.9,109.8
P088713,Remodeling,7324,5,RC,CM-at-Risk,33340945673,44727878848,0.34153,254,298,0.175019,31,2,0.5591,3,0.0615,8,0.6448,508167008,0,0.2185,9.0,33.9
P088714,Building,11603,14,Composite,DBB,34546463788,48524481233,0.404615,155,192,0.244357,66,3,0.8094,4,0.065,6,0.781,230193244,3,0.3003,12.0,16.3
P088715,Building,31821,1,SRC,Design-Build,72321526696,88123924922,0.218502,266,313,0.176817,92,8,0.7424,1,0.0133,2,0.4164,193504750,2,0.2386,13.3,128.4
P088716,Building,23240,22,SRC,Design-Build,101867475387,123270239435,0.210104,370,461,0.246686,91,9,0.6988,1,0.0187,6,0.3089,200524946,0,0.1861,12.8,4.0
P088717,Infrastructure,9884,1,RC,Design-Build,25800775253,29178406342,0.130912,134,153,0.146603,69,5,0.9007,1,0.0147,2,0.317,21030448,0,0.1102,11.8,94.9
P088718,Building,60160,13,RC,Design-Build,200244063297,237631832599,0.186711,638,722,0.132217,132,5,0.6414,1,0.0168,3,0.1532,365040478,3,0.1993,10.6,33.7
P088719,Building,2576,17,SRC,Design-Build,12600565822,14155702454,0.123418,165,182,0.104236,32,1,0.7577,1,0.0202,4,0.2412,42593855,0,0.1168,12.5,13.0
P088720,Building,46545,15,Steel,DBB,224352300037,295190192659,0.315744,652,756,0.160516,153,14,0.7226,4,0.0404,2,0.3983,208562380,1,0.2139,30.1,214.5
P088721,Building,5839,17,Composite,DBB,17438976999,21245957994,0.218303,130,153,0.181394,69,7,0.9662,2,0.0364,6,0.2102,32604595,2,0.2583,15.9,20.6
P088722,Infrastructure,14772,5,Composite,DBB,55887496740,68727649116,0.22975,301,360,0.1968,70,5,0.9525,0,0.0028,4,0.2182,213369668,4,0.3505,18.6,20.7
P088723,Infrastructure,114304,4,Composite,DBB,502169845672,651655765331,0.29768,883,1009,0.143191,176,10,0.5727,3,0.0372,3,0.4212,1028439697,3,0.2275,3.6,41.9
P088724,Building,15831,15,Steel,CM-at-Risk,59689271396,67598637059,0.132509,203,214,0.058794,84,4,0.7099,2,0.035,2,0.4153,119089139,1,0.239,22.8,88.4
P088725,Building,11356,24,Steel,DBB,28320132497,33646214855,0.188067,215,238,0.110489,80,8,0.9376,3,0.0375,6,0.3983,100109683,2,0.2459,21.2,40.5
P088726,Building,5595,19,SRC,CM-at-Risk,23643323765,25840214122,0.092918,217,244,0.124471,26,1,0.6218,0,0.003,3,0.3763,93915630,0,0.1556,6.0,1.9
P088727,Building,21397,22,RC,Design-Build,109776351963,138012586109,0.257216,336,457,0.362159,69,6,0.7344,0,0.0024,2,0.4901,258820039,2,0.2539,15.7,94.1
P088728,Building,5529,11,Steel,Design-Build,14558880447,17752603815,0.219366,161,178,0.110804,33,1,0.6775,3,0.0409,6,0.2378,88149244,1,0.1821,30.1,202.2
